Orthogroup	Duplications (all)	Duplications (50% support)
OG0005586	3	3
OG0005587	2	2
OG0005588	2	2
OG0005589	2	2
OG0005590	2	2
OG0005591	2	2
OG0005592	3	3
OG0005593	2	2
OG0005594	2	2
OG0005595	2	2
OG0005596	2	2
OG0005597	3	3
OG0005598	2	2
OG0005599	2	2
OG0005600	2	2
OG0005601	2	2
OG0005602	2	2
OG0005603	2	2
OG0005604	3	3
OG0005605	2	2
OG0005606	2	2
OG0005607	2	2
OG0005608	2	2
OG0005609	2	2
OG0005610	3	3
OG0005611	2	2
OG0005612	2	2
OG0005613	3	3
OG0005614	2	2
OG0005615	2	2
OG0005616	2	2
OG0005617	3	3
OG0005618	2	2
OG0005619	2	2
OG0005620	2	2
OG0005621	2	2
OG0005622	3	3
OG0005623	3	3
OG0005624	2	2
OG0005625	2	2
OG0005626	3	3
OG0005627	2	2
OG0005628	3	3
OG0005629	2	2
OG0005630	2	2
OG0005631	2	2
OG0005632	3	3
OG0005633	3	3
OG0005634	3	3
OG0005635	3	3
OG0005636	2	2
OG0005637	2	2
OG0005638	2	2
OG0005639	2	2
OG0005640	2	2
OG0005641	2	2
OG0005642	2	2
OG0005643	2	2
OG0005644	3	3
OG0005645	2	2
OG0005646	2	2
OG0005647	3	3
OG0005648	2	2
OG0005649	2	2
OG0005650	2	2
OG0005651	3	3
OG0005652	2	2
OG0005653	3	3
OG0005654	3	3
OG0005655	2	2
OG0005656	2	2
OG0005657	2	2
OG0005658	2	2
OG0005659	2	2
OG0005660	2	2
OG0005661	2	2
OG0005662	2	2
OG0005663	2	2
OG0005664	2	2
OG0005665	2	2
OG0005666	2	2
OG0005667	3	3
OG0005668	2	2
OG0005669	2	2
OG0005670	2	2
OG0005671	2	2
OG0005672	2	2
OG0005673	3	3
OG0005674	3	3
OG0005675	2	2
OG0005676	2	2
OG0005677	3	3
OG0005678	2	2
OG0005679	2	2
OG0005680	2	2
OG0005681	2	2
OG0005682	2	2
OG0005683	2	2
OG0005684	2	2
OG0005685	2	2
OG0005686	2	2
OG0005687	2	2
OG0005688	3	3
OG0005689	2	2
OG0005690	2	2
OG0005691	3	3
OG0005692	3	3
OG0005693	3	3
OG0005694	2	2
OG0005695	3	3
OG0005696	2	2
OG0005697	3	3
OG0005698	2	2
OG0005699	2	2
OG0005700	3	3
OG0005701	2	2
OG0005702	2	2
OG0005703	2	2
OG0005704	3	3
OG0005705	2	2
OG0005706	2	2
OG0005707	3	3
OG0005708	2	2
OG0005709	3	3
OG0005710	3	3
OG0005711	2	2
OG0005712	2	2
OG0005713	3	3
OG0005714	3	3
OG0005715	2	2
OG0005716	2	2
OG0005717	2	2
OG0005718	2	2
OG0005719	2	2
OG0005720	3	3
OG0005721	2	2
OG0005722	2	2
OG0005723	2	2
OG0005724	3	3
OG0005725	3	3
OG0005726	2	2
OG0005727	2	2
OG0005728	2	2
OG0005729	2	2
OG0005730	1	1
OG0005731	3	3
OG0005732	2	2
OG0005733	2	2
OG0005734	2	2
OG0005735	2	2
OG0005736	3	3
OG0005737	2	2
OG0005738	2	2
OG0005739	2	2
OG0005740	2	2
OG0005741	2	2
OG0005742	2	2
OG0005743	2	2
OG0005744	2	2
OG0005745	3	3
OG0005746	3	3
OG0005747	3	3
OG0005748	2	2
OG0005749	2	2
OG0005750	3	3
OG0005751	2	2
OG0005752	2	2
OG0005753	2	2
OG0005754	2	2
OG0005755	2	2
OG0005756	2	2
OG0005757	2	2
OG0005758	2	2
OG0005759	2	2
OG0005760	2	2
OG0005761	2	2
OG0005762	3	3
OG0005763	3	3
OG0005764	2	2
OG0005765	2	2
OG0005766	2	2
OG0005767	2	2
OG0005768	2	2
OG0005769	2	2
OG0005770	2	2
OG0005771	2	2
OG0005772	2	2
OG0005773	2	2
OG0005774	2	2
OG0005775	3	3
OG0005776	2	2
OG0005777	2	2
OG0005778	2	2
OG0005779	3	3
OG0005780	3	3
OG0005781	2	2
OG0005782	2	2
OG0005783	2	2
OG0005784	2	2
OG0005785	2	2
OG0005786	3	3
OG0005787	2	2
OG0005788	2	2
OG0005789	2	2
OG0005790	2	2
OG0005791	2	2
OG0005792	2	2
OG0005793	2	2
OG0005794	2	2
OG0005795	3	3
OG0005796	2	2
OG0005797	3	3
OG0005798	3	3
OG0005799	3	3
OG0005800	3	3
OG0005801	2	2
OG0005802	2	2
OG0005803	2	2
OG0005804	2	2
OG0005805	2	2
OG0005806	3	3
OG0005807	2	2
OG0005808	2	2
OG0005809	3	3
OG0005810	3	3
OG0005811	3	3
OG0005812	3	3
OG0005813	3	3
OG0005814	3	3
OG0005815	3	3
OG0005816	3	3
OG0005817	2	2
OG0005818	3	3
OG0005819	2	2
OG0005820	2	2
OG0005821	3	3
OG0005822	2	2
OG0005823	3	3
OG0005824	2	2
OG0005825	3	3
OG0005826	3	3
OG0005827	2	2
OG0005828	2	2
OG0005829	2	2
OG0005830	2	2
OG0005831	2	2
OG0005832	3	3
OG0005833	3	3
OG0005834	3	3
OG0005835	2	2
OG0005836	2	2
OG0005837	2	2
OG0005838	2	2
OG0005839	2	2
OG0005840	2	2
OG0005841	3	3
OG0005842	2	2
OG0005843	2	2
OG0005844	3	3
OG0005845	2	2
OG0005846	3	3
OG0005847	3	3
OG0005848	2	2
OG0005849	2	2
OG0005850	2	2
OG0005851	3	3
OG0005852	2	2
OG0005853	3	3
OG0005854	3	3
OG0005855	3	3
OG0005856	2	2
OG0005857	2	2
OG0005858	2	2
OG0005859	2	2
OG0005860	3	3
OG0005861	2	2
OG0005862	2	2
OG0005863	3	3
OG0005864	2	2
OG0005865	2	2
OG0005866	2	2
OG0005867	3	3
OG0005868	3	3
OG0005869	2	2
OG0005870	3	3
OG0005871	3	3
OG0005872	3	3
OG0005873	3	3
OG0005874	2	2
OG0005875	2	2
OG0005876	2	2
OG0005877	2	2
OG0005878	3	3
OG0005879	3	3
OG0005880	3	3
OG0005881	2	2
OG0005882	2	2
OG0005883	2	2
OG0005884	2	2
OG0005885	2	2
OG0005886	2	2
OG0005887	3	3
OG0005888	3	3
OG0005889	3	3
OG0005890	2	2
OG0005891	3	3
OG0005892	2	2
OG0005893	2	2
OG0005894	2	2
OG0005895	3	3
OG0005896	3	3
OG0005897	2	2
OG0005898	2	2
OG0005899	2	2
OG0005900	2	2
OG0005901	2	2
OG0005902	2	2
OG0005903	2	2
OG0005904	2	2
OG0005905	2	2
OG0005906	2	2
OG0005907	3	3
OG0005908	3	3
OG0005909	2	2
OG0005910	3	3
OG0005911	2	2
OG0005912	3	3
OG0005913	2	2
OG0005914	3	3
OG0005915	3	3
OG0005916	2	2
OG0005917	2	2
OG0005918	2	2
OG0005919	2	2
OG0005920	3	3
OG0005921	2	2
OG0005922	2	2
OG0005923	2	2
OG0005924	3	3
OG0005925	2	2
OG0005926	3	3
OG0005927	2	2
OG0005928	2	2
OG0005929	2	2
OG0005930	2	2
OG0005931	1	1
OG0005932	3	3
OG0005933	2	2
OG0005934	3	3
OG0005935	3	3
OG0005936	3	3
OG0005937	2	2
OG0005938	3	3
OG0005939	3	3
OG0005940	3	3
OG0005941	3	3
OG0005942	3	3
OG0005943	3	3
OG0005944	3	3
OG0005945	3	3
OG0005946	3	3
OG0005947	3	3
OG0005948	2	2
OG0005949	2	2
OG0005950	2	2
OG0005951	3	3
OG0005952	3	3
OG0005953	3	3
OG0005954	2	2
OG0005955	3	3
OG0005956	2	2
OG0005957	2	2
OG0005958	2	2
OG0005959	3	3
OG0005960	2	2
OG0005961	2	2
OG0005962	2	2
OG0005963	3	3
OG0005964	3	3
OG0005965	2	2
OG0005966	2	2
OG0005967	2	2
OG0005968	2	2
OG0005969	3	3
OG0005970	3	3
OG0005971	3	3
OG0005972	3	3
OG0005973	2	2
OG0005974	2	2
OG0005975	2	2
OG0005976	3	3
OG0005977	2	2
OG0005978	3	3
OG0005979	2	2
OG0005980	2	2
OG0005981	2	2
OG0005982	2	2
OG0005983	2	2
OG0005984	3	3
OG0005985	3	3
OG0005986	2	2
OG0005987	3	3
OG0005988	3	3
OG0005989	3	3
OG0005990	2	2
OG0005991	3	3
OG0005992	2	2
OG0005993	3	3
OG0005994	2	2
OG0005995	3	3
OG0005996	2	2
OG0005997	2	2
OG0005998	3	3
OG0005999	2	2
OG0006000	2	2
OG0006001	2	2
OG0006002	2	2
OG0006003	2	2
OG0006004	3	3
OG0006005	3	3
OG0006006	2	2
OG0006007	3	3
OG0006008	2	2
OG0006009	2	2
OG0006010	2	2
OG0006011	2	2
OG0006012	2	2
OG0006013	2	2
OG0006014	2	2
OG0006015	2	2
OG0006016	2	2
OG0006017	2	2
OG0006018	3	3
OG0006019	2	2
OG0006020	2	2
OG0006021	2	2
OG0006022	3	3
OG0006023	2	2
OG0006024	2	2
OG0006025	3	3
OG0006026	3	3
OG0006027	3	3
OG0006028	2	2
OG0006029	2	2
OG0006030	2	2
OG0006031	2	2
OG0006032	3	3
OG0006033	3	3
OG0006034	3	3
OG0006035	3	3
OG0006036	3	3
OG0006037	2	2
OG0006038	2	2
OG0006039	2	2
OG0006040	3	3
OG0006041	2	2
OG0006042	3	3
OG0006043	2	2
OG0006044	2	2
OG0006045	2	2
OG0006046	2	2
OG0006047	2	2
OG0006048	2	2
OG0006049	3	3
OG0006050	2	2
OG0006051	2	2
OG0006052	3	3
OG0006053	2	2
OG0006054	3	3
OG0006055	3	3
OG0006056	2	2
OG0006057	2	2
OG0006058	2	2
OG0006059	3	3
OG0006060	3	3
OG0006061	3	3
OG0006062	2	2
OG0006063	2	2
OG0006064	2	2
OG0006065	2	2
OG0006066	2	2
OG0006067	3	3
OG0006068	2	2
OG0006069	3	3
OG0006070	2	2
OG0006071	3	3
OG0006072	2	2
OG0006073	2	2
OG0006074	2	2
OG0006075	2	2
OG0006076	2	2
OG0006077	3	3
OG0006078	3	3
OG0006079	3	3
OG0006080	2	2
OG0006081	3	3
OG0006082	3	3
OG0006083	2	2
OG0006084	2	2
OG0006085	2	2
OG0006086	2	2
OG0006087	2	2
OG0006088	2	2
OG0006089	2	2
OG0006090	3	3
OG0006091	3	3
OG0006092	3	3
OG0006093	2	2
OG0006094	3	3
OG0006095	2	2
OG0006096	3	3
OG0006097	2	2
OG0006098	3	3
OG0006099	3	3
OG0006100	3	3
OG0006101	2	2
OG0006102	2	2
OG0006103	3	3
OG0006104	2	2
OG0006105	2	2
OG0006106	2	2
OG0006107	3	3
OG0006108	3	3
OG0006109	3	3
OG0006110	2	2
OG0006111	2	2
OG0006112	2	2
OG0006113	2	2
OG0006114	2	2
OG0006115	2	2
OG0006116	2	2
OG0006117	3	3
OG0006118	3	3
OG0006119	2	2
OG0006120	2	2
OG0006121	2	2
OG0006122	2	2
OG0006123	2	2
OG0006124	2	2
OG0006125	2	2
OG0006126	2	2
OG0006127	3	3
OG0006128	3	3
OG0006129	3	3
OG0006130	1	1
OG0006131	2	2
OG0006132	2	2
OG0006133	2	2
OG0006134	2	2
OG0006135	2	2
OG0006136	2	2
OG0006137	2	2
OG0006138	3	3
OG0006139	3	3
OG0006140	2	2
OG0006141	2	2
OG0006142	3	3
OG0006143	2	2
OG0006144	3	3
OG0006145	3	3
OG0006146	2	2
OG0006147	3	3
OG0006148	3	3
OG0006149	2	2
OG0006150	3	3
OG0006151	3	3
OG0006152	2	2
OG0006153	2	2
OG0006154	2	2
OG0006155	2	2
OG0006156	2	2
OG0006157	2	2
OG0006158	3	3
OG0006159	2	2
OG0006160	2	2
OG0006161	3	3
OG0006162	2	2
OG0006163	2	2
OG0006164	2	2
OG0006165	3	3
OG0006166	2	2
OG0006167	3	3
OG0006168	1	1
OG0006169	3	3
OG0006170	3	3
OG0006171	2	2
OG0006172	2	2
OG0006173	2	2
OG0006174	2	2
OG0006175	3	3
OG0006176	3	3
OG0006177	2	2
OG0006178	2	2
OG0006179	2	2
OG0006180	2	2
OG0006181	2	2
OG0006182	2	2
OG0006183	3	3
OG0006184	2	2
OG0006185	2	2
OG0006186	3	3
OG0006187	2	2
OG0006188	3	3
OG0006189	2	2
OG0006190	3	3
OG0006191	2	2
OG0006192	2	2
OG0006193	3	3
OG0006194	2	2
OG0006195	2	2
OG0006196	3	3
OG0006197	2	2
OG0006198	2	2
OG0006199	3	3
OG0006200	2	2
OG0006201	3	3
OG0006202	1	1
OG0006203	2	2
OG0006204	2	2
OG0006205	3	3
OG0006206	3	3
OG0006207	2	2
OG0006208	2	2
OG0006209	3	3
OG0006210	2	2
OG0006211	3	3
OG0006212	3	3
OG0006213	2	2
OG0006214	3	3
OG0006215	3	3
OG0006216	2	2
OG0006217	2	2
OG0006218	2	2
OG0006219	2	2
OG0006220	2	2
OG0006221	2	2
OG0006222	2	2
OG0006223	2	2
OG0006224	2	2
OG0006225	3	3
OG0006226	3	3
OG0006227	2	2
OG0006228	3	3
OG0006229	3	3
OG0006230	1	1
OG0006231	2	2
OG0006232	3	3
OG0006233	2	2
OG0006234	2	2
OG0006235	3	3
OG0006236	2	2
OG0006237	3	3
OG0006238	2	2
OG0006239	2	2
OG0006240	2	2
OG0006241	2	2
OG0006242	2	2
OG0006243	3	3
OG0006244	3	3
OG0006245	2	2
OG0006246	2	2
OG0006247	3	3
OG0006248	2	2
OG0006249	2	2
OG0006250	2	2
OG0006251	2	2
OG0006252	2	2
OG0006253	2	2
OG0006254	2	2
OG0006255	2	2
OG0006256	3	3
OG0006257	2	2
OG0006258	2	2
OG0006259	3	3
OG0006260	2	2
OG0006261	3	3
OG0006262	2	2
OG0006263	2	2
OG0006264	2	2
OG0006265	2	2
OG0006266	2	2
OG0006267	2	2
OG0006268	2	2
OG0006269	1	1
OG0006270	2	2
OG0006271	2	2
OG0006272	2	2
OG0006273	2	2
OG0006274	3	3
OG0006275	2	2
OG0006276	2	2
OG0006277	3	3
OG0006278	2	2
OG0006279	3	3
OG0006280	2	2
OG0006281	2	2
OG0006282	3	3
OG0006283	3	3
OG0006284	2	2
OG0006285	2	2
OG0006286	2	2
OG0006287	2	2
OG0006288	2	2
OG0006289	3	3
OG0006290	2	2
OG0006291	2	2
OG0006292	3	3
OG0006293	3	3
OG0006294	2	2
OG0006295	2	2
OG0006296	2	2
OG0006297	2	2
OG0006298	2	2
OG0006299	2	2
OG0006300	2	2
OG0006301	2	2
OG0006302	2	2
OG0006303	2	2
OG0006304	3	3
OG0006305	2	2
OG0006306	2	2
OG0006307	2	2
OG0006308	2	2
OG0006309	2	2
OG0006310	2	2
OG0006311	2	2
OG0006312	2	2
OG0006313	2	2
OG0006314	2	2
OG0006315	2	2
OG0006316	2	2
OG0006317	2	2
OG0006318	2	2
OG0006319	2	2
OG0006320	2	2
OG0006321	2	2
OG0006322	2	2
OG0006323	2	2
OG0006324	2	2
OG0006325	2	2
OG0006326	2	2
OG0006327	2	2
OG0006328	3	3
OG0006329	3	3
OG0006330	2	2
OG0006331	2	2
OG0006332	3	3
OG0006333	3	3
OG0006334	2	2
OG0006335	2	2
OG0006336	3	3
OG0006337	3	3
OG0006338	3	3
OG0006339	2	2
OG0006340	2	2
OG0006341	2	2
OG0006342	2	2
OG0006343	2	2
OG0006344	2	2
OG0006345	2	2
OG0006346	2	2
OG0006347	3	3
OG0006348	2	2
OG0006349	2	2
OG0006350	3	3
OG0006351	3	3
OG0006352	2	2
OG0006353	2	2
OG0006354	2	2
OG0006355	2	2
OG0006356	2	2
OG0006357	2	2
OG0006358	2	2
OG0006359	2	2
OG0006360	2	2
OG0006361	2	2
OG0006362	3	3
OG0006363	2	2
OG0006364	2	2
OG0006365	2	2
OG0006366	2	2
OG0006367	2	2
OG0006368	2	2
OG0006369	2	2
OG0006370	2	2
OG0006371	2	2
OG0006372	2	2
OG0006373	2	2
OG0006374	3	3
OG0006375	3	3
OG0006376	2	2
OG0006377	2	2
OG0006378	2	2
OG0006379	2	2
OG0006380	3	3
OG0006381	3	3
OG0006382	3	3
OG0006383	2	2
OG0006384	2	2
OG0006385	3	3
OG0006386	3	3
OG0006387	3	3
OG0006388	3	3
OG0006389	3	3
OG0006390	2	2
OG0006391	2	2
OG0006392	2	2
OG0006393	2	2
OG0006394	3	3
OG0006395	2	2
OG0006396	2	2
OG0006397	2	2
OG0006398	2	2
OG0006399	2	2
OG0006400	2	2
OG0006401	2	2
OG0006402	1	1
OG0006403	2	2
OG0006404	2	2
OG0006405	2	2
OG0006406	3	3
OG0006407	2	2
OG0006408	2	2
OG0006409	2	2
OG0006410	2	2
OG0006411	3	3
OG0006412	3	3
OG0006413	2	2
OG0006414	2	2
OG0006415	2	2
OG0006416	3	3
OG0006417	2	2
OG0006418	2	2
OG0006419	2	2
OG0006420	2	2
OG0006421	2	2
OG0006422	3	3
OG0006423	3	3
OG0006424	3	3
OG0006425	2	2
OG0006426	2	2
OG0006427	2	2
OG0006428	2	2
OG0006429	2	2
OG0006430	2	2
OG0006431	2	2
OG0006432	2	2
OG0006433	3	3
OG0006434	2	2
OG0006435	2	2
OG0006436	2	2
OG0006437	3	3
OG0006438	3	3
OG0006439	3	3
OG0006440	2	2
OG0006441	2	2
OG0006442	2	2
OG0006443	3	3
OG0006444	3	3
OG0006445	2	2
OG0006446	2	2
OG0006447	2	2
OG0006448	2	2
OG0006449	2	2
OG0006450	3	3
OG0006451	2	2
OG0006452	2	2
OG0006453	2	2
OG0006454	2	2
OG0006455	2	2
OG0006456	3	3
OG0006457	2	2
OG0006458	2	2
OG0006459	2	2
OG0006460	3	3
OG0006461	2	2
OG0006462	2	2
OG0006463	2	2
OG0006464	2	2
OG0006465	2	2
OG0006466	2	2
OG0006467	2	2
OG0006468	2	2
OG0006469	2	2
OG0006470	2	2
OG0006471	2	2
OG0006472	2	2
OG0006473	2	2
OG0006474	2	2
OG0006475	2	2
OG0006476	2	2
OG0006477	2	2
OG0006478	2	2
OG0006479	2	2
OG0006480	2	2
OG0006481	2	2
OG0006482	2	2
OG0006483	2	2
OG0006484	2	2
OG0006485	2	2
OG0006486	2	2
OG0006487	3	3
OG0006488	3	3
OG0006489	2	2
OG0006490	3	3
OG0006491	2	2
OG0006492	2	2
OG0006493	2	2
OG0006494	2	2
OG0006495	2	2
OG0006496	3	3
OG0006497	3	3
OG0006498	2	2
OG0006499	2	2
OG0006500	2	2
OG0006501	2	2
OG0006502	2	2
OG0006503	3	3
OG0006504	2	2
OG0006505	2	2
OG0006506	2	2
OG0006507	2	2
OG0006508	2	2
OG0006509	2	2
OG0006510	2	2
OG0006511	2	2
OG0006512	2	2
OG0006513	2	2
OG0006514	2	2
OG0006515	2	2
OG0006516	2	2
OG0006517	2	2
OG0006518	2	2
OG0006519	2	2
OG0006520	2	2
OG0006521	2	2
OG0006522	3	3
OG0006523	2	2
OG0006524	2	2
OG0006525	3	3
OG0006526	2	2
OG0006527	3	3
OG0006528	2	2
OG0006529	2	2
OG0006530	2	2
OG0006531	2	2
OG0006532	3	3
OG0006533	2	2
OG0006534	2	2
OG0006535	2	2
OG0006536	2	2
OG0006537	2	2
OG0006538	2	2
OG0006539	3	3
OG0006540	3	3
OG0006541	2	2
OG0006542	3	3
OG0006543	2	2
OG0006544	3	3
OG0006545	2	2
OG0006546	2	2
OG0006547	3	3
OG0006548	3	3
OG0006549	2	2
OG0006550	2	2
OG0006551	2	2
OG0006552	3	3
OG0006553	2	2
OG0006554	2	2
OG0006555	2	2
OG0006556	2	2
OG0006557	3	3
OG0006558	3	3
OG0006559	3	3
OG0006560	2	2
OG0006561	3	3
OG0006562	3	3
OG0006563	2	2
OG0006564	3	3
OG0006565	2	2
OG0006566	2	2
OG0006567	3	3
OG0006568	3	3
OG0006569	2	2
OG0006570	2	2
OG0006571	2	2
OG0006572	2	2
OG0006573	3	3
OG0006574	3	3
OG0006575	2	2
OG0006576	3	3
OG0006577	2	2
OG0006578	2	2
OG0006579	2	2
OG0006580	3	3
OG0006581	2	2
OG0006582	2	2
OG0006583	2	2
OG0006584	3	3
OG0006585	2	2
OG0006586	2	2
OG0006587	2	2
OG0006588	2	2
OG0006589	2	2
OG0006590	2	2
OG0006591	2	2
OG0006592	2	2
OG0006593	2	2
OG0006594	2	2
OG0006595	2	2
OG0006596	2	2
OG0006597	2	2
OG0006598	2	2
OG0006599	2	2
OG0006600	2	2
OG0006601	2	2
OG0006602	2	2
OG0006603	2	2
OG0006604	3	3
OG0006605	2	2
OG0006606	3	3
OG0006607	2	2
OG0006608	2	2
OG0006609	2	2
OG0006610	3	3
OG0006611	2	2
OG0006612	2	2
OG0006613	2	2
OG0006614	2	2
OG0006615	2	2
OG0006616	3	3
OG0006617	3	3
OG0006618	2	2
OG0006619	2	2
OG0006620	2	2
OG0006621	2	2
OG0006622	2	2
OG0006623	3	3
OG0006624	3	3
OG0006625	2	2
OG0006626	2	2
OG0006627	2	2
OG0006628	2	2
OG0006629	2	2
OG0006630	2	2
OG0006631	2	2
OG0006632	2	2
OG0006633	2	2
OG0006634	2	2
OG0006635	2	2
OG0006636	2	2
OG0006637	2	2
OG0006638	2	2
OG0006639	2	2
OG0006640	2	2
OG0006641	2	2
OG0006642	2	2
OG0006643	2	2
OG0006644	2	2
OG0006645	2	2
OG0006646	2	2
OG0006647	2	2
OG0006648	2	2
OG0006649	2	2
OG0006650	2	2
OG0006651	2	2
OG0006652	2	2
OG0006653	2	2
OG0006654	2	2
OG0006655	2	2
OG0006656	2	2
OG0006657	3	3
OG0006658	2	2
OG0006659	2	2
OG0006660	2	2
OG0006661	2	2
OG0006662	2	2
OG0006663	2	2
OG0006664	2	2
OG0006665	2	2
OG0006666	2	2
OG0006667	2	2
OG0006668	2	2
OG0006669	2	2
OG0006670	2	2
OG0006671	2	2
OG0006672	2	2
OG0006673	2	2
OG0006674	2	2
OG0006675	2	2
OG0006676	2	2
OG0006677	2	2
OG0006678	2	2
OG0006679	2	2
OG0006680	2	2
OG0006681	3	3
OG0006682	2	2
OG0006683	2	2
OG0006684	2	2
OG0006685	2	2
OG0006686	2	2
OG0006687	2	2
OG0006688	2	2
OG0006689	2	2
OG0006690	2	2
OG0006691	2	2
OG0006692	2	2
OG0006693	2	2
OG0006694	2	2
OG0006695	2	2
OG0006696	3	3
OG0006697	2	2
OG0006698	2	2
OG0006699	2	2
OG0006700	2	2
OG0006701	2	2
OG0006702	2	2
OG0006703	2	2
OG0006704	2	2
OG0006705	3	3
OG0006706	2	2
OG0006707	2	2
OG0006708	2	2
OG0006709	3	3
OG0006710	3	3
OG0006711	2	2
OG0006712	3	3
OG0006713	2	2
OG0006714	2	2
OG0006715	2	2
OG0006716	2	2
OG0006717	2	2
OG0006718	2	2
OG0006719	3	3
OG0006720	2	2
OG0006721	2	2
OG0006722	2	2
OG0006723	2	2
OG0006724	2	2
OG0006725	2	2
OG0006726	2	2
OG0006727	2	2
OG0006728	2	2
OG0006729	2	2
OG0006730	2	2
OG0006731	2	2
OG0006732	2	2
OG0006733	2	2
OG0006734	3	3
OG0006735	3	3
OG0006736	2	2
OG0006737	3	3
OG0006738	2	2
OG0006739	2	2
OG0006740	3	3
OG0006741	3	3
OG0006742	2	2
OG0006743	2	2
OG0006744	2	2
OG0006745	2	2
OG0006746	3	3
OG0006747	2	2
OG0006748	2	2
OG0006749	2	2
OG0006750	3	3
OG0006751	3	3
OG0006752	2	2
OG0006753	2	2
OG0006754	2	2
OG0006755	2	2
OG0006756	3	3
OG0006757	2	2
OG0006758	2	2
OG0006759	2	2
OG0006760	2	2
OG0006761	2	2
OG0006762	2	2
OG0006763	2	2
OG0006764	2	2
OG0006765	2	2
OG0006766	2	2
OG0006767	2	2
OG0006768	2	2
OG0006769	2	2
OG0006770	3	3
OG0006771	3	3
OG0006772	2	2
OG0006773	2	2
OG0006774	2	2
OG0006775	2	2
OG0006776	2	2
OG0006777	2	2
OG0006778	2	2
OG0006779	2	2
OG0006780	2	2
OG0006781	2	2
OG0006782	2	2
OG0006783	2	2
OG0006784	2	2
OG0006785	3	3
OG0006786	2	2
OG0006787	2	2
OG0006788	2	2
OG0006789	2	2
OG0006790	2	2
OG0006791	2	2
OG0006792	2	2
OG0006793	3	3
OG0006794	2	2
OG0006795	2	2
OG0006796	2	2
OG0006797	2	2
OG0006798	2	2
OG0006799	2	2
OG0006800	3	3
OG0006801	3	3
OG0006802	3	3
OG0006803	2	2
OG0006804	2	2
OG0006805	2	2
OG0006806	2	2
OG0006807	2	2
OG0006808	2	2
OG0006809	2	2
OG0006810	2	2
OG0006811	2	2
OG0006812	2	2
OG0006813	3	3
OG0006814	2	2
OG0006815	2	2
OG0006816	2	2
OG0006817	2	2
OG0006818	2	2
OG0006819	2	2
OG0006820	2	2
OG0006821	2	2
OG0006822	2	2
OG0006823	2	2
OG0006824	3	3
OG0006825	2	2
OG0006826	2	2
OG0006827	2	2
OG0006828	2	2
OG0006829	2	2
OG0006830	2	2
OG0006831	2	2
OG0006832	2	2
OG0006833	2	2
OG0006834	2	2
OG0006835	2	2
OG0006836	2	2
OG0006837	2	2
OG0006838	3	3
OG0006839	2	2
OG0006840	2	2
OG0006841	2	2
OG0006842	2	2
OG0006843	2	2
OG0006844	2	2
OG0006845	2	2
OG0006846	2	2
OG0006847	3	3
OG0006848	2	2
OG0006849	2	2
OG0006850	2	2
OG0006851	2	2
OG0006852	2	2
OG0006853	2	2
OG0006854	2	2
OG0006855	3	3
OG0006856	2	2
OG0006857	2	2
OG0006858	3	3
OG0006859	2	2
OG0006860	2	2
OG0006861	2	2
OG0006862	2	2
OG0006863	2	2
OG0006864	2	2
OG0006865	2	2
OG0006866	3	3
OG0006867	2	2
OG0006868	3	3
OG0006869	3	3
OG0006870	3	3
OG0006871	2	2
OG0006872	2	2
OG0006873	2	2
OG0006874	2	2
OG0006875	2	2
OG0006876	2	2
OG0006877	2	2
OG0006878	2	2
OG0006879	2	2
OG0006880	2	2
OG0006881	2	2
OG0006882	3	3
OG0006883	2	2
OG0006884	1	1
OG0006885	2	2
OG0006886	2	2
OG0006887	2	2
OG0006888	2	2
OG0006889	2	2
OG0006890	2	2
OG0006891	2	2
OG0006892	2	2
OG0006893	2	2
OG0006894	2	2
OG0006895	3	3
OG0006896	2	2
OG0006897	2	2
OG0006898	3	3
OG0006899	2	2
OG0006900	2	2
OG0006901	2	2
OG0006902	2	2
OG0006903	2	2
OG0006904	2	2
OG0006905	2	2
OG0006906	2	2
OG0006907	2	2
OG0006908	2	2
OG0006909	2	2
OG0006910	3	3
OG0006911	2	2
OG0006912	2	2
OG0006913	2	2
OG0006914	2	2
OG0006915	2	2
OG0006916	2	2
OG0006917	2	2
OG0006918	2	2
OG0006919	2	2
OG0006920	3	3
OG0006921	2	2
OG0006922	2	2
OG0006923	2	2
OG0006924	2	2
OG0006925	2	2
OG0006926	2	2
OG0006927	2	2
OG0006928	3	3
OG0006929	2	2
OG0006930	2	2
OG0006931	2	2
OG0006932	2	2
OG0006933	3	3
OG0006934	2	2
OG0006935	2	2
OG0006936	2	2
OG0006937	2	2
OG0006938	2	2
OG0006939	2	2
OG0006940	2	2
OG0006941	2	2
OG0006942	2	2
OG0006943	2	2
OG0006944	2	2
OG0006945	2	2
OG0006946	2	2
OG0006947	2	2
OG0006948	2	2
OG0006949	2	2
OG0006950	3	3
OG0006951	2	2
OG0006952	2	2
OG0006953	2	2
OG0006954	3	3
OG0006955	2	2
OG0006956	3	3
OG0006957	3	3
OG0006958	2	2
OG0006959	2	2
OG0006960	2	2
OG0006961	3	3
OG0006962	2	2
OG0006963	2	2
OG0006964	2	2
OG0006965	2	2
OG0006966	2	2
OG0006967	2	2
OG0006968	2	2
OG0006969	2	2
OG0006970	2	2
OG0006971	2	2
OG0006972	2	2
OG0006973	3	3
OG0006974	2	2
OG0006975	2	2
OG0006976	2	2
OG0006977	2	2
OG0006978	2	2
OG0006979	2	2
OG0006980	3	3
OG0006981	2	2
OG0006982	2	2
