Orthogroup	Mcap.protein	Pocillopora_acuta_PredGenes_experimental_v1.transcripts.pep
OG0023563	Montipora_capitata_PredGene_adi2mcaRNA28810_R1	
OG0023564	Montipora_capitata_PredGene_adi2mcaRNA28910_R1	
OG0023565	Montipora_capitata_PredGene_adi2mcaRNA28940_R9	
OG0023566	Montipora_capitata_PredGene_adi2mcaRNA28950_R0	
OG0023567	Montipora_capitata_PredGene_adi2mcaRNA28978_R0	
OG0023568	Montipora_capitata_PredGene_adi2mcaRNA28984_R7	
OG0023569	Montipora_capitata_PredGene_adi2mcaRNA2898_R0	
OG0023570	Montipora_capitata_PredGene_adi2mcaRNA29116_R1	
OG0023571	Montipora_capitata_PredGene_adi2mcaRNA29147_R0	
OG0023572	Montipora_capitata_PredGene_adi2mcaRNA29174_R2	
OG0023573	Montipora_capitata_PredGene_adi2mcaRNA29251_R0	
OG0023574	Montipora_capitata_PredGene_adi2mcaRNA29288_R1	
OG0023575	Montipora_capitata_PredGene_adi2mcaRNA29319_R1	
OG0023576	Montipora_capitata_PredGene_adi2mcaRNA29367_R0	
OG0023577	Montipora_capitata_PredGene_adi2mcaRNA29406_R3	
OG0023578	Montipora_capitata_PredGene_adi2mcaRNA29460_R0	
OG0023579	Montipora_capitata_PredGene_adi2mcaRNA29557_R0	
OG0023580	Montipora_capitata_PredGene_adi2mcaRNA29595_R2	
OG0023581	Montipora_capitata_PredGene_adi2mcaRNA29845_R0	
OG0023582	Montipora_capitata_PredGene_adi2mcaRNA29847_R3	
OG0023583	Montipora_capitata_PredGene_adi2mcaRNA29851_R1	
OG0023584	Montipora_capitata_PredGene_adi2mcaRNA29866_R0	
OG0023585	Montipora_capitata_PredGene_adi2mcaRNA29875_R3	
OG0023586	Montipora_capitata_PredGene_adi2mcaRNA29885_R1	
OG0023587	Montipora_capitata_PredGene_adi2mcaRNA29925_R2	
OG0023588	Montipora_capitata_PredGene_adi2mcaRNA29925_R7	
OG0023589	Montipora_capitata_PredGene_adi2mcaRNA29962_R0	
OG0023590	Montipora_capitata_PredGene_adi2mcaRNA29984_R3	
OG0023591	Montipora_capitata_PredGene_adi2mcaRNA30008_R4	
OG0023592	Montipora_capitata_PredGene_adi2mcaRNA30008_R5	
OG0023593	Montipora_capitata_PredGene_adi2mcaRNA30156_R1	
OG0023594	Montipora_capitata_PredGene_adi2mcaRNA30174_R3	
OG0023595	Montipora_capitata_PredGene_adi2mcaRNA30220_R1	
OG0023596	Montipora_capitata_PredGene_adi2mcaRNA3028_R0	
OG0023597	Montipora_capitata_PredGene_adi2mcaRNA30370_R1	
OG0023598	Montipora_capitata_PredGene_adi2mcaRNA30467_R1	
OG0023599	Montipora_capitata_PredGene_adi2mcaRNA304_R1	
OG0023600	Montipora_capitata_PredGene_adi2mcaRNA30533_R1	
OG0023601	Montipora_capitata_PredGene_adi2mcaRNA30713_R1	
OG0023602	Montipora_capitata_PredGene_adi2mcaRNA30788_R1	
OG0023603	Montipora_capitata_PredGene_adi2mcaRNA307_R1	
OG0023604	Montipora_capitata_PredGene_adi2mcaRNA30836_R1	
OG0023605	Montipora_capitata_PredGene_adi2mcaRNA30898_R0	
OG0023606	Montipora_capitata_PredGene_adi2mcaRNA31020_R2	
OG0023607	Montipora_capitata_PredGene_adi2mcaRNA3113_R2	
OG0023608	Montipora_capitata_PredGene_adi2mcaRNA3113_R3	
OG0023609	Montipora_capitata_PredGene_adi2mcaRNA31212_R1	
OG0023610	Montipora_capitata_PredGene_adi2mcaRNA31306_R5	
OG0023611	Montipora_capitata_PredGene_adi2mcaRNA31308_R0	
OG0023612	Montipora_capitata_PredGene_adi2mcaRNA31309_R0	
OG0023613	Montipora_capitata_PredGene_adi2mcaRNA31345_R1	
OG0023614	Montipora_capitata_PredGene_adi2mcaRNA31345_R2	
OG0023615	Montipora_capitata_PredGene_adi2mcaRNA31355_R0	
OG0023616	Montipora_capitata_PredGene_adi2mcaRNA31368_R2	
OG0023617	Montipora_capitata_PredGene_adi2mcaRNA31368_R7	
OG0023618	Montipora_capitata_PredGene_adi2mcaRNA31377_R1	
OG0023619	Montipora_capitata_PredGene_adi2mcaRNA31418_R0	
OG0023620	Montipora_capitata_PredGene_adi2mcaRNA3141_R1	
OG0023621	Montipora_capitata_PredGene_adi2mcaRNA31431_R1	
OG0023622	Montipora_capitata_PredGene_adi2mcaRNA31501_R0	
OG0023623	Montipora_capitata_PredGene_adi2mcaRNA31534_R2	
OG0023624	Montipora_capitata_PredGene_adi2mcaRNA31566_R1	
OG0023625	Montipora_capitata_PredGene_adi2mcaRNA31587_R0	
OG0023626	Montipora_capitata_PredGene_adi2mcaRNA3159_R7	
OG0023627	Montipora_capitata_PredGene_adi2mcaRNA3159_R8	
OG0023628	Montipora_capitata_PredGene_adi2mcaRNA31610_R1	
OG0023629	Montipora_capitata_PredGene_adi2mcaRNA31610_R2	
OG0023630	Montipora_capitata_PredGene_adi2mcaRNA31610_R8	
OG0023631	Montipora_capitata_PredGene_adi2mcaRNA3177_R3	
OG0023632	Montipora_capitata_PredGene_adi2mcaRNA31791_R8	
OG0023633	Montipora_capitata_PredGene_adi2mcaRNA31924_R0	
OG0023634	Montipora_capitata_PredGene_adi2mcaRNA3196_R0	
OG0023635	Montipora_capitata_PredGene_adi2mcaRNA31970_R0	
OG0023636	Montipora_capitata_PredGene_adi2mcaRNA31970_R5	
OG0023637	Montipora_capitata_PredGene_adi2mcaRNA31985_R2	
OG0023638	Montipora_capitata_PredGene_adi2mcaRNA32000_R6	
OG0023639	Montipora_capitata_PredGene_adi2mcaRNA32019_R8	
OG0023640	Montipora_capitata_PredGene_adi2mcaRNA32153_R1	
OG0023641	Montipora_capitata_PredGene_adi2mcaRNA32153_R5	
OG0023642	Montipora_capitata_PredGene_adi2mcaRNA32153_R6	
OG0023643	Montipora_capitata_PredGene_adi2mcaRNA32162_R8	
OG0023644	Montipora_capitata_PredGene_adi2mcaRNA32261_R0	
OG0023645	Montipora_capitata_PredGene_adi2mcaRNA32267_R5	
OG0023646	Montipora_capitata_PredGene_adi2mcaRNA32375_R7	
OG0023647	Montipora_capitata_PredGene_adi2mcaRNA32375_R8	
OG0023648	Montipora_capitata_PredGene_adi2mcaRNA32464_R2	
OG0023649	Montipora_capitata_PredGene_adi2mcaRNA32466_R1	
OG0023650	Montipora_capitata_PredGene_adi2mcaRNA32523_R1	
OG0023651	Montipora_capitata_PredGene_adi2mcaRNA32523_R2	
OG0023652	Montipora_capitata_PredGene_adi2mcaRNA32535_R0	
OG0023653	Montipora_capitata_PredGene_adi2mcaRNA32542_R0	
OG0023654	Montipora_capitata_PredGene_adi2mcaRNA32565_R1	
OG0023655	Montipora_capitata_PredGene_adi2mcaRNA32699_R1	
OG0023656	Montipora_capitata_PredGene_adi2mcaRNA32728_R1	
OG0023657	Montipora_capitata_PredGene_adi2mcaRNA32740_R1	
OG0023658	Montipora_capitata_PredGene_adi2mcaRNA32768_R0	
OG0023659	Montipora_capitata_PredGene_adi2mcaRNA32768_R6	
OG0023660	Montipora_capitata_PredGene_adi2mcaRNA32789_R4	
OG0023661	Montipora_capitata_PredGene_adi2mcaRNA32847_R1	
OG0023662	Montipora_capitata_PredGene_adi2mcaRNA32973_R0	
OG0023663	Montipora_capitata_PredGene_adi2mcaRNA33003_R6	
OG0023664	Montipora_capitata_PredGene_adi2mcaRNA3304_R0	
OG0023665	Montipora_capitata_PredGene_adi2mcaRNA33128_R8	
OG0023666	Montipora_capitata_PredGene_adi2mcaRNA33134_R0	
OG0023667	Montipora_capitata_PredGene_adi2mcaRNA33315_R4	
OG0023668	Montipora_capitata_PredGene_adi2mcaRNA33399_R0	
OG0023669	Montipora_capitata_PredGene_adi2mcaRNA33429_R2	
OG0023670	Montipora_capitata_PredGene_adi2mcaRNA33501_R3	
OG0023671	Montipora_capitata_PredGene_adi2mcaRNA33582_R1	
OG0023672	Montipora_capitata_PredGene_adi2mcaRNA33586_R2	
OG0023673	Montipora_capitata_PredGene_adi2mcaRNA33589_R1	
OG0023674	Montipora_capitata_PredGene_adi2mcaRNA33643_R1	
OG0023675	Montipora_capitata_PredGene_adi2mcaRNA33660_R1	
OG0023676	Montipora_capitata_PredGene_adi2mcaRNA33672_R0	
OG0023677	Montipora_capitata_PredGene_adi2mcaRNA33704_R0	
OG0023678	Montipora_capitata_PredGene_adi2mcaRNA33714_R0	
OG0023679	Montipora_capitata_PredGene_adi2mcaRNA33769_R1	
OG0023680	Montipora_capitata_PredGene_adi2mcaRNA3386_R0	
OG0023681	Montipora_capitata_PredGene_adi2mcaRNA3397_R1	
OG0023682	Montipora_capitata_PredGene_adi2mcaRNA34012_R7	
OG0023683	Montipora_capitata_PredGene_adi2mcaRNA34016_R6	
OG0023684	Montipora_capitata_PredGene_adi2mcaRNA34022_R3	
OG0023685	Montipora_capitata_PredGene_adi2mcaRNA34025_R8	
OG0023686	Montipora_capitata_PredGene_adi2mcaRNA34114_R0	
OG0023687	Montipora_capitata_PredGene_adi2mcaRNA34164_R5	
OG0023688	Montipora_capitata_PredGene_adi2mcaRNA34398_R0	
OG0023689	Montipora_capitata_PredGene_adi2mcaRNA34398_R1	
OG0023690	Montipora_capitata_PredGene_adi2mcaRNA34398_R2	
OG0023691	Montipora_capitata_PredGene_adi2mcaRNA34398_R3	
OG0023692	Montipora_capitata_PredGene_adi2mcaRNA34400_R0	
OG0023693	Montipora_capitata_PredGene_adi2mcaRNA34406_R0	
OG0023694	Montipora_capitata_PredGene_adi2mcaRNA34501_R1	
OG0023695	Montipora_capitata_PredGene_adi2mcaRNA34529_R0	
OG0023696	Montipora_capitata_PredGene_adi2mcaRNA34667_R4	
OG0023697	Montipora_capitata_PredGene_adi2mcaRNA34776_R1	
OG0023698	Montipora_capitata_PredGene_adi2mcaRNA34799_R1	
OG0023699	Montipora_capitata_PredGene_adi2mcaRNA3491_R0	
OG0023700	Montipora_capitata_PredGene_adi2mcaRNA34963_R0	
OG0023701	Montipora_capitata_PredGene_adi2mcaRNA35133_R7	
OG0023702	Montipora_capitata_PredGene_adi2mcaRNA35134_R6	
OG0023703	Montipora_capitata_PredGene_adi2mcaRNA35157_R6	
OG0023704	Montipora_capitata_PredGene_adi2mcaRNA35167_R0	
OG0023705	Montipora_capitata_PredGene_adi2mcaRNA35184_R0	
OG0023706	Montipora_capitata_PredGene_adi2mcaRNA35439_R0	
OG0023707	Montipora_capitata_PredGene_adi2mcaRNA35439_R1	
OG0023708	Montipora_capitata_PredGene_adi2mcaRNA35486_R0	
OG0023709	Montipora_capitata_PredGene_adi2mcaRNA35577_R1	
OG0023710	Montipora_capitata_PredGene_adi2mcaRNA35582_R0	
OG0023711	Montipora_capitata_PredGene_adi2mcaRNA35602_R2	
OG0023712	Montipora_capitata_PredGene_adi2mcaRNA35820_R1	
OG0023713	Montipora_capitata_PredGene_adi2mcaRNA35869_R0	
OG0023714	Montipora_capitata_PredGene_adi2mcaRNA35906_R0	
OG0023715	Montipora_capitata_PredGene_adi2mcaRNA36017_R0	
OG0023716	Montipora_capitata_PredGene_adi2mcaRNA36021_R0	
OG0023717	Montipora_capitata_PredGene_adi2mcaRNA36021_R2	
OG0023718	Montipora_capitata_PredGene_adi2mcaRNA3607_R8	
OG0023719	Montipora_capitata_PredGene_adi2mcaRNA36252_R1	
OG0023720	Montipora_capitata_PredGene_adi2mcaRNA36259_R0	
OG0023721	Montipora_capitata_PredGene_adi2mcaRNA36296_R6	
OG0023722	Montipora_capitata_PredGene_adi2mcaRNA363_R0	
OG0023723	Montipora_capitata_PredGene_adi2mcaRNA36409_R1	
OG0023724	Montipora_capitata_PredGene_adi2mcaRNA36409_R2	
OG0023725	Montipora_capitata_PredGene_adi2mcaRNA36409_R3	
OG0023726	Montipora_capitata_PredGene_adi2mcaRNA36409_R5	
OG0023727	Montipora_capitata_PredGene_adi2mcaRNA3652_R0	
OG0023728	Montipora_capitata_PredGene_adi2mcaRNA36565_R1	
OG0023729	Montipora_capitata_PredGene_adi2mcaRNA36565_R2	
OG0023730	Montipora_capitata_PredGene_adi2mcaRNA36593_R0	
OG0023731	Montipora_capitata_PredGene_adi2mcaRNA36621_R2	
OG0023732	Montipora_capitata_PredGene_adi2mcaRNA36631_R3	
OG0023733	Montipora_capitata_PredGene_adi2mcaRNA36646_R0	
OG0023734	Montipora_capitata_PredGene_adi2mcaRNA36649_R0	
OG0023735	Montipora_capitata_PredGene_adi2mcaRNA36766_R0	
OG0023736	Montipora_capitata_PredGene_adi2mcaRNA36788_R0	
OG0023737	Montipora_capitata_PredGene_adi2mcaRNA36829_R1	
OG0023738	Montipora_capitata_PredGene_adi2mcaRNA36911_R0	
OG0023739	Montipora_capitata_PredGene_adi2mcaRNA37177_R0	
OG0023740	Montipora_capitata_PredGene_adi2mcaRNA37235_R1	
OG0023741	Montipora_capitata_PredGene_adi2mcaRNA37242_R0	
OG0023742	Montipora_capitata_PredGene_adi2mcaRNA37323_R1	
OG0023743	Montipora_capitata_PredGene_adi2mcaRNA37374_R0	
OG0023744	Montipora_capitata_PredGene_adi2mcaRNA37386_R6	
OG0023745	Montipora_capitata_PredGene_adi2mcaRNA37448_R0	
OG0023746	Montipora_capitata_PredGene_adi2mcaRNA37538_R3	
OG0023747	Montipora_capitata_PredGene_adi2mcaRNA37634_R0	
OG0023748	Montipora_capitata_PredGene_adi2mcaRNA37650_R9	
OG0023749	Montipora_capitata_PredGene_adi2mcaRNA37699_R0	
OG0023750	Montipora_capitata_PredGene_adi2mcaRNA37711_R1	
OG0023751	Montipora_capitata_PredGene_adi2mcaRNA37765_R8	
OG0023752	Montipora_capitata_PredGene_adi2mcaRNA3780_R1	
OG0023753	Montipora_capitata_PredGene_adi2mcaRNA37907_R0	
OG0023754	Montipora_capitata_PredGene_adi2mcaRNA37957_R5	
OG0023755	Montipora_capitata_PredGene_adi2mcaRNA3796_R3	
OG0023756	Montipora_capitata_PredGene_adi2mcaRNA37989_R0	
OG0023757	Montipora_capitata_PredGene_adi2mcaRNA38074_R1	
OG0023758	Montipora_capitata_PredGene_adi2mcaRNA38076_R1	
OG0023759	Montipora_capitata_PredGene_adi2mcaRNA38085_R4	
OG0023760	Montipora_capitata_PredGene_adi2mcaRNA38159_R1	
OG0023761	Montipora_capitata_PredGene_adi2mcaRNA38209_R1	
OG0023762	Montipora_capitata_PredGene_adi2mcaRNA38238_R2	
OG0023763	Montipora_capitata_PredGene_adi2mcaRNA38246_R2	
OG0023764	Montipora_capitata_PredGene_adi2mcaRNA38246_R8	
OG0023765	Montipora_capitata_PredGene_adi2mcaRNA38363_R0	
OG0023766	Montipora_capitata_PredGene_adi2mcaRNA38390_R0	
OG0023767	Montipora_capitata_PredGene_adi2mcaRNA38416_R3	
OG0023768	Montipora_capitata_PredGene_adi2mcaRNA38478_R0	
OG0023769	Montipora_capitata_PredGene_adi2mcaRNA38486_R0	
OG0023770	Montipora_capitata_PredGene_adi2mcaRNA38506_R6	
OG0023771	Montipora_capitata_PredGene_adi2mcaRNA38567_R3	
OG0023772	Montipora_capitata_PredGene_adi2mcaRNA3874_R0	
OG0023773	Montipora_capitata_PredGene_adi2mcaRNA38888_R2	
OG0023774	Montipora_capitata_PredGene_adi2mcaRNA38888_R4	
OG0023775	Montipora_capitata_PredGene_adi2mcaRNA38888_R9	
OG0023776	Montipora_capitata_PredGene_adi2mcaRNA38900_R1	
OG0023777	Montipora_capitata_PredGene_adi2mcaRNA38902_R0	
OG0023778	Montipora_capitata_PredGene_adi2mcaRNA38979_R0	
OG0023779	Montipora_capitata_PredGene_adi2mcaRNA38994_R1	
OG0023780	Montipora_capitata_PredGene_adi2mcaRNA38997_R9	
OG0023781	Montipora_capitata_PredGene_adi2mcaRNA39060_R1	
OG0023782	Montipora_capitata_PredGene_adi2mcaRNA3911_R1	
OG0023783	Montipora_capitata_PredGene_adi2mcaRNA3911_R9	
OG0023784	Montipora_capitata_PredGene_adi2mcaRNA39158_R0	
OG0023785	Montipora_capitata_PredGene_adi2mcaRNA39158_R5	
OG0023786	Montipora_capitata_PredGene_adi2mcaRNA39174_R9	
OG0023787	Montipora_capitata_PredGene_adi2mcaRNA39208_R0	
OG0023788	Montipora_capitata_PredGene_adi2mcaRNA39245_R0	
OG0023789	Montipora_capitata_PredGene_adi2mcaRNA39268_R3	
OG0023790	Montipora_capitata_PredGene_adi2mcaRNA39268_R9	
OG0023791	Montipora_capitata_PredGene_adi2mcaRNA39283_R0	
OG0023792	Montipora_capitata_PredGene_adi2mcaRNA39386_R3	
OG0023793	Montipora_capitata_PredGene_adi2mcaRNA3939_R1	
OG0023794	Montipora_capitata_PredGene_adi2mcaRNA39737_R6	
OG0023795	Montipora_capitata_PredGene_adi2mcaRNA39820_R1	
OG0023796	Montipora_capitata_PredGene_adi2mcaRNA39938_R1	
OG0023797	Montipora_capitata_PredGene_adi2mcaRNA39968_R0	
OG0023798	Montipora_capitata_PredGene_adi2mcaRNA40110_R3	
OG0023799	Montipora_capitata_PredGene_adi2mcaRNA40167_R0	
OG0023800	Montipora_capitata_PredGene_adi2mcaRNA40240_R8	
OG0023801	Montipora_capitata_PredGene_adi2mcaRNA40320_R0	
OG0023802	Montipora_capitata_PredGene_adi2mcaRNA40382_R0	
OG0023803	Montipora_capitata_PredGene_adi2mcaRNA40398_R1	
OG0023804	Montipora_capitata_PredGene_adi2mcaRNA4044_R1	
OG0023805	Montipora_capitata_PredGene_adi2mcaRNA40475_R1	
OG0023806	Montipora_capitata_PredGene_adi2mcaRNA40504_R5	
OG0023807	Montipora_capitata_PredGene_adi2mcaRNA40507_R3	
OG0023808	Montipora_capitata_PredGene_adi2mcaRNA40552_R6	
OG0023809	Montipora_capitata_PredGene_adi2mcaRNA40657_R8	
OG0023810	Montipora_capitata_PredGene_adi2mcaRNA4067_R1	
OG0023811	Montipora_capitata_PredGene_adi2mcaRNA40730_R8	
OG0023812	Montipora_capitata_PredGene_adi2mcaRNA4074_R1	
OG0023813	Montipora_capitata_PredGene_adi2mcaRNA4076_R0	
OG0023814	Montipora_capitata_PredGene_adi2mcaRNA40872_R2	
OG0023815	Montipora_capitata_PredGene_adi2mcaRNA40952_R8	
OG0023816	Montipora_capitata_PredGene_adi2mcaRNA4102_R0	
OG0023817	Montipora_capitata_PredGene_adi2mcaRNA41208_R0	
OG0023818	Montipora_capitata_PredGene_adi2mcaRNA41271_R5	
OG0023819	Montipora_capitata_PredGene_adi2mcaRNA41342_R0	
OG0023820	Montipora_capitata_PredGene_adi2mcaRNA41399_R0	
OG0023821	Montipora_capitata_PredGene_adi2mcaRNA41598_R3	
OG0023822	Montipora_capitata_PredGene_adi2mcaRNA423_R0	
OG0023823	Montipora_capitata_PredGene_adi2mcaRNA4311_R0	
OG0023824	Montipora_capitata_PredGene_adi2mcaRNA4311_R3	
OG0023825	Montipora_capitata_PredGene_adi2mcaRNA4311_R6	
OG0023826	Montipora_capitata_PredGene_adi2mcaRNA4311_R7	
OG0023827	Montipora_capitata_PredGene_adi2mcaRNA4311_R8	
OG0023828	Montipora_capitata_PredGene_adi2mcaRNA4343_R6	
OG0023829	Montipora_capitata_PredGene_adi2mcaRNA4353_R0	
OG0023830	Montipora_capitata_PredGene_adi2mcaRNA4436_R0	
OG0023831	Montipora_capitata_PredGene_adi2mcaRNA4466_R1	
OG0023832	Montipora_capitata_PredGene_adi2mcaRNA4517_R0	
OG0023833	Montipora_capitata_PredGene_adi2mcaRNA4574_R6	
OG0023834	Montipora_capitata_PredGene_adi2mcaRNA4577_R9	
OG0023835	Montipora_capitata_PredGene_adi2mcaRNA4583_R0	
OG0023836	Montipora_capitata_PredGene_adi2mcaRNA4629_R1	
OG0023837	Montipora_capitata_PredGene_adi2mcaRNA4644_R1	
OG0023838	Montipora_capitata_PredGene_adi2mcaRNA4671_R9	
OG0023839	Montipora_capitata_PredGene_adi2mcaRNA4740_R0	
OG0023840	Montipora_capitata_PredGene_adi2mcaRNA483_R1	
OG0023841	Montipora_capitata_PredGene_adi2mcaRNA4923_R2	
OG0023842	Montipora_capitata_PredGene_adi2mcaRNA4927_R0	
OG0023843	Montipora_capitata_PredGene_adi2mcaRNA4985_R0	
OG0023844	Montipora_capitata_PredGene_adi2mcaRNA5076_R1	
OG0023845	Montipora_capitata_PredGene_adi2mcaRNA5103_R0	
OG0023846	Montipora_capitata_PredGene_adi2mcaRNA5279_R4	
OG0023847	Montipora_capitata_PredGene_adi2mcaRNA5337_R3	
OG0023848	Montipora_capitata_PredGene_adi2mcaRNA5341_R4	
OG0023849	Montipora_capitata_PredGene_adi2mcaRNA5415_R0	
OG0023850	Montipora_capitata_PredGene_adi2mcaRNA544_R0	
OG0023851	Montipora_capitata_PredGene_adi2mcaRNA5468_R0	
OG0023852	Montipora_capitata_PredGene_adi2mcaRNA5626_R1	
OG0023853	Montipora_capitata_PredGene_adi2mcaRNA5682_R1	
OG0023854	Montipora_capitata_PredGene_adi2mcaRNA5705_R1	
OG0023855	Montipora_capitata_PredGene_adi2mcaRNA5722_R1	
OG0023856	Montipora_capitata_PredGene_adi2mcaRNA5725_R0	
OG0023857	Montipora_capitata_PredGene_adi2mcaRNA5755_R1	
OG0023858	Montipora_capitata_PredGene_adi2mcaRNA5755_R3	
OG0023859	Montipora_capitata_PredGene_adi2mcaRNA5833_R0	
OG0023860	Montipora_capitata_PredGene_adi2mcaRNA584_R0	
OG0023861	Montipora_capitata_PredGene_adi2mcaRNA584_R9	
OG0023862	Montipora_capitata_PredGene_adi2mcaRNA5936_R0	
OG0023863	Montipora_capitata_PredGene_adi2mcaRNA5959_R7	
OG0023864	Montipora_capitata_PredGene_adi2mcaRNA5978_R0	
OG0023865	Montipora_capitata_PredGene_adi2mcaRNA5_R0	
OG0023866	Montipora_capitata_PredGene_adi2mcaRNA6021_R0	
OG0023867	Montipora_capitata_PredGene_adi2mcaRNA6094_R0	
OG0023868	Montipora_capitata_PredGene_adi2mcaRNA6096_R0	
OG0023869	Montipora_capitata_PredGene_adi2mcaRNA6204_R9	
OG0023870	Montipora_capitata_PredGene_adi2mcaRNA6235_R0	
OG0023871	Montipora_capitata_PredGene_adi2mcaRNA6240_R1	
OG0023872	Montipora_capitata_PredGene_adi2mcaRNA6253_R0	
OG0023873	Montipora_capitata_PredGene_adi2mcaRNA630_R2	
OG0023874	Montipora_capitata_PredGene_adi2mcaRNA6541_R9	
OG0023875	Montipora_capitata_PredGene_adi2mcaRNA6544_R8	
OG0023876	Montipora_capitata_PredGene_adi2mcaRNA6580_R0	
OG0023877	Montipora_capitata_PredGene_adi2mcaRNA6594_R0	
OG0023878	Montipora_capitata_PredGene_adi2mcaRNA6594_R3	
OG0023879	Montipora_capitata_PredGene_adi2mcaRNA6594_R4	
OG0023880	Montipora_capitata_PredGene_adi2mcaRNA6651_R0	
OG0023881	Montipora_capitata_PredGene_adi2mcaRNA6687_R0	
OG0023882	Montipora_capitata_PredGene_adi2mcaRNA6703_R4	
OG0023883	Montipora_capitata_PredGene_adi2mcaRNA6965_R2	
OG0023884	Montipora_capitata_PredGene_adi2mcaRNA6968_R2	
OG0023885	Montipora_capitata_PredGene_adi2mcaRNA6996_R7	
OG0023886	Montipora_capitata_PredGene_adi2mcaRNA7023_R0	
OG0023887	Montipora_capitata_PredGene_adi2mcaRNA7050_R1	
OG0023888	Montipora_capitata_PredGene_adi2mcaRNA7098_R1	
OG0023889	Montipora_capitata_PredGene_adi2mcaRNA7290_R0	
OG0023890	Montipora_capitata_PredGene_adi2mcaRNA7330_R7	
OG0023891	Montipora_capitata_PredGene_adi2mcaRNA7402_R0	
OG0023892	Montipora_capitata_PredGene_adi2mcaRNA7436_R1	
OG0023893	Montipora_capitata_PredGene_adi2mcaRNA7473_R0	
OG0023894	Montipora_capitata_PredGene_adi2mcaRNA7477_R0	
OG0023895	Montipora_capitata_PredGene_adi2mcaRNA7568_R0	
OG0023896	Montipora_capitata_PredGene_adi2mcaRNA7578_R1	
OG0023897	Montipora_capitata_PredGene_adi2mcaRNA7627_R0	
OG0023898	Montipora_capitata_PredGene_adi2mcaRNA7704_R0	
OG0023899	Montipora_capitata_PredGene_adi2mcaRNA7802_R2	
OG0023900	Montipora_capitata_PredGene_adi2mcaRNA7829_R0	
OG0023901	Montipora_capitata_PredGene_adi2mcaRNA792_R1	
OG0023902	Montipora_capitata_PredGene_adi2mcaRNA7946_R0	
OG0023903	Montipora_capitata_PredGene_adi2mcaRNA8045_R9	
OG0023904	Montipora_capitata_PredGene_adi2mcaRNA8071_R0	
OG0023905	Montipora_capitata_PredGene_adi2mcaRNA8109_R1	
OG0023906	Montipora_capitata_PredGene_adi2mcaRNA8109_R2	
OG0023907	Montipora_capitata_PredGene_adi2mcaRNA8109_R3	
OG0023908	Montipora_capitata_PredGene_adi2mcaRNA8211_R1	
OG0023909	Montipora_capitata_PredGene_adi2mcaRNA8230_R0	
OG0023910	Montipora_capitata_PredGene_adi2mcaRNA823_R0	
OG0023911	Montipora_capitata_PredGene_adi2mcaRNA8259_R0	
OG0023912	Montipora_capitata_PredGene_adi2mcaRNA8365_R0	
OG0023913	Montipora_capitata_PredGene_adi2mcaRNA843_R0	
OG0023914	Montipora_capitata_PredGene_adi2mcaRNA8453_R6	
OG0023915	Montipora_capitata_PredGene_adi2mcaRNA8511_R1	
OG0023916	Montipora_capitata_PredGene_adi2mcaRNA8521_R0	
OG0023917	Montipora_capitata_PredGene_adi2mcaRNA8635_R0	
OG0023918	Montipora_capitata_PredGene_adi2mcaRNA8793_R1	
OG0023919	Montipora_capitata_PredGene_adi2mcaRNA8870_R5	
OG0023920	Montipora_capitata_PredGene_adi2mcaRNA8903_R0	
OG0023921	Montipora_capitata_PredGene_adi2mcaRNA8936_R0	
OG0023922	Montipora_capitata_PredGene_adi2mcaRNA8956_R4	
OG0023923	Montipora_capitata_PredGene_adi2mcaRNA8970_R0	
OG0023924	Montipora_capitata_PredGene_adi2mcaRNA8971_R1	
OG0023925	Montipora_capitata_PredGene_adi2mcaRNA8975_R0	
OG0023926	Montipora_capitata_PredGene_adi2mcaRNA9010_R2	
OG0023927	Montipora_capitata_PredGene_adi2mcaRNA9024_R1	
OG0023928	Montipora_capitata_PredGene_adi2mcaRNA9128_R1	
OG0023929	Montipora_capitata_PredGene_adi2mcaRNA918_R1	
OG0023930	Montipora_capitata_PredGene_adi2mcaRNA918_R2	
OG0023931	Montipora_capitata_PredGene_adi2mcaRNA9206_R8	
OG0023932	Montipora_capitata_PredGene_adi2mcaRNA9250_R2	
OG0023933	Montipora_capitata_PredGene_adi2mcaRNA925_R2	
OG0023934	Montipora_capitata_PredGene_adi2mcaRNA9382_R0	
OG0023935	Montipora_capitata_PredGene_adi2mcaRNA9461_R1	
OG0023936	Montipora_capitata_PredGene_adi2mcaRNA951_R0	
OG0023937	Montipora_capitata_PredGene_adi2mcaRNA9580_R6	
OG0023938	Montipora_capitata_PredGene_adi2mcaRNA9639_R4	
OG0023939	Montipora_capitata_PredGene_adi2mcaRNA977_R1	
OG0023940	Montipora_capitata_PredGene_adi2mcaRNA9874_R3	
OG0023941	Montipora_capitata_PredGene_adi2mcaRNA9890_R0	
