Orthogroup	Mcap.protein	Pocillopora_acuta_PredGenes_experimental_v1.transcripts.pep	Total
OG0001158	11	1	12
OG0001159	12	0	12
OG0001160	12	0	12
OG0001161	12	0	12
OG0001162	12	0	12
OG0001163	1	11	12
OG0001164	12	0	12
OG0001165	1	11	12
OG0001166	12	0	12
OG0001167	1	11	12
OG0001168	12	0	12
OG0001169	2	10	12
OG0001170	2	10	12
OG0001171	1	11	12
OG0001172	11	1	12
OG0001173	1	11	12
OG0001174	1	11	12
OG0001175	1	11	12
OG0001176	1	11	12
OG0001177	1	11	12
OG0001178	0	12	12
OG0001179	0	12	12
OG0001180	0	12	12
OG0001181	0	12	12
OG0001182	0	12	12
OG0001183	0	12	12
OG0001184	0	12	12
OG0001185	0	12	12
OG0001186	0	12	12
OG0001187	0	12	12
OG0001188	0	12	12
OG0001189	0	12	12
OG0001190	0	12	12
OG0001191	0	12	12
OG0001192	0	12	12
OG0001193	0	12	12
OG0001194	0	12	12
OG0001195	0	12	12
OG0001196	0	12	12
OG0001197	0	12	12
OG0001198	0	12	12
OG0001199	0	12	12
OG0001200	11	0	11
OG0001201	11	0	11
OG0001202	11	0	11
OG0001203	11	0	11
OG0001204	11	0	11
OG0001205	11	0	11
OG0001206	11	0	11
OG0001207	9	2	11
OG0001208	11	0	11
OG0001209	11	0	11
OG0001210	11	0	11
OG0001211	11	0	11
OG0001212	11	0	11
OG0001213	8	3	11
OG0001214	1	10	11
OG0001215	11	0	11
OG0001216	10	1	11
OG0001217	10	1	11
OG0001218	10	1	11
OG0001219	10	1	11
OG0001220	9	2	11
OG0001221	11	0	11
OG0001222	2	9	11
OG0001223	11	0	11
OG0001224	9	2	11
OG0001225	11	0	11
OG0001226	10	1	11
OG0001227	10	1	11
OG0001228	5	6	11
OG0001229	11	0	11
OG0001230	9	2	11
OG0001231	10	1	11
OG0001232	11	0	11
OG0001233	6	5	11
OG0001234	10	1	11
OG0001235	11	0	11
OG0001236	5	6	11
OG0001237	10	1	11
OG0001238	2	9	11
OG0001239	9	2	11
OG0001240	11	0	11
OG0001241	11	0	11
OG0001242	11	0	11
OG0001243	10	1	11
OG0001244	11	0	11
OG0001245	11	0	11
OG0001246	11	0	11
OG0001247	11	0	11
OG0001248	9	2	11
OG0001249	11	0	11
OG0001250	10	1	11
OG0001251	10	1	11
OG0001252	10	1	11
OG0001253	11	0	11
OG0001254	8	3	11
OG0001255	11	0	11
OG0001256	11	0	11
OG0001257	11	0	11
OG0001258	2	9	11
OG0001259	10	1	11
OG0001260	11	0	11
OG0001261	11	0	11
OG0001262	11	0	11
OG0001263	11	0	11
OG0001264	10	1	11
OG0001265	11	0	11
OG0001266	1	10	11
OG0001267	11	0	11
OG0001268	11	0	11
OG0001269	11	0	11
OG0001270	10	1	11
OG0001271	11	0	11
OG0001272	10	1	11
OG0001273	6	5	11
OG0001274	11	0	11
OG0001275	11	0	11
OG0001276	11	0	11
OG0001277	8	3	11
OG0001278	11	0	11
OG0001279	11	0	11
OG0001280	11	0	11
OG0001281	11	0	11
OG0001282	11	0	11
OG0001283	11	0	11
OG0001284	11	0	11
OG0001285	10	1	11
OG0001286	11	0	11
OG0001287	11	0	11
OG0001288	1	10	11
OG0001289	11	0	11
OG0001290	11	0	11
OG0001291	11	0	11
OG0001292	11	0	11
OG0001293	11	0	11
OG0001294	10	1	11
OG0001295	11	0	11
OG0001296	11	0	11
OG0001297	11	0	11
OG0001298	11	0	11
OG0001299	11	0	11
OG0001300	11	0	11
OG0001301	11	0	11
OG0001302	11	0	11
OG0001303	11	0	11
OG0001304	11	0	11
OG0001305	11	0	11
OG0001306	1	10	11
OG0001307	11	0	11
OG0001308	11	0	11
OG0001309	11	0	11
OG0001310	10	1	11
OG0001311	10	1	11
OG0001312	11	0	11
OG0001313	2	9	11
OG0001314	10	1	11
OG0001315	10	1	11
OG0001316	10	1	11
OG0001317	1	10	11
OG0001318	11	0	11
OG0001319	11	0	11
OG0001320	11	0	11
OG0001321	11	0	11
OG0001322	1	10	11
OG0001323	1	10	11
OG0001324	11	0	11
OG0001325	1	10	11
OG0001326	1	10	11
OG0001327	11	0	11
OG0001328	11	0	11
OG0001329	11	0	11
OG0001330	11	0	11
OG0001331	1	10	11
OG0001332	1	10	11
OG0001333	4	7	11
OG0001334	5	6	11
OG0001335	8	3	11
OG0001336	11	0	11
OG0001337	1	10	11
OG0001338	1	10	11
OG0001339	1	10	11
OG0001340	1	10	11
OG0001341	1	10	11
OG0001342	1	10	11
OG0001343	10	1	11
OG0001344	1	10	11
OG0001345	11	0	11
OG0001346	2	9	11
OG0001347	1	10	11
OG0001348	1	10	11
OG0001349	1	10	11
OG0001350	0	11	11
OG0001351	0	11	11
OG0001352	0	11	11
OG0001353	0	11	11
OG0001354	0	11	11
OG0001355	0	11	11
OG0001356	0	11	11
OG0001357	0	11	11
OG0001358	0	11	11
OG0001359	0	11	11
OG0001360	0	11	11
OG0001361	0	11	11
OG0001362	0	11	11
OG0001363	0	11	11
OG0001364	0	11	11
OG0001365	0	11	11
OG0001366	0	11	11
OG0001367	0	11	11
OG0001368	0	11	11
OG0001369	0	11	11
OG0001370	0	11	11
OG0001371	0	11	11
OG0001372	0	11	11
OG0001373	0	11	11
OG0001374	0	11	11
OG0001375	0	11	11
OG0001376	10	0	10
OG0001377	10	0	10
OG0001378	9	1	10
OG0001379	10	0	10
OG0001380	10	0	10
OG0001381	9	1	10
OG0001382	10	0	10
OG0001383	10	0	10
OG0001384	10	0	10
OG0001385	10	0	10
OG0001386	2	8	10
OG0001387	10	0	10
OG0001388	10	0	10
OG0001389	10	0	10
OG0001390	1	9	10
OG0001391	10	0	10
OG0001392	1	9	10
OG0001393	10	0	10
OG0001394	10	0	10
OG0001395	3	7	10
OG0001396	8	2	10
OG0001397	8	2	10
OG0001398	9	1	10
OG0001399	2	8	10
OG0001400	9	1	10
OG0001401	10	0	10
OG0001402	9	1	10
OG0001403	10	0	10
OG0001404	10	0	10
OG0001405	9	1	10
OG0001406	1	9	10
OG0001407	1	9	10
OG0001408	10	0	10
OG0001409	10	0	10
OG0001410	10	0	10
OG0001411	10	0	10
OG0001412	10	0	10
OG0001413	9	1	10
OG0001414	7	3	10
OG0001415	10	0	10
OG0001416	2	8	10
OG0001417	10	0	10
OG0001418	2	8	10
OG0001419	10	0	10
OG0001420	9	1	10
OG0001421	10	0	10
OG0001422	10	0	10
OG0001423	9	1	10
OG0001424	10	0	10
OG0001425	8	2	10
OG0001426	9	1	10
OG0001427	10	0	10
OG0001428	6	4	10
OG0001429	10	0	10
OG0001430	1	9	10
OG0001431	10	0	10
OG0001432	10	0	10
OG0001433	9	1	10
OG0001434	1	9	10
OG0001435	10	0	10
OG0001436	9	1	10
OG0001437	10	0	10
OG0001438	10	0	10
OG0001439	10	0	10
OG0001440	9	1	10
OG0001441	10	0	10
OG0001442	8	2	10
OG0001443	10	0	10
OG0001444	10	0	10
OG0001445	6	4	10
OG0001446	10	0	10
OG0001447	2	8	10
OG0001448	1	9	10
OG0001449	10	0	10
OG0001450	8	2	10
OG0001451	2	8	10
OG0001452	10	0	10
OG0001453	10	0	10
OG0001454	10	0	10
OG0001455	10	0	10
OG0001456	10	0	10
OG0001457	10	0	10
OG0001458	10	0	10
OG0001459	10	0	10
OG0001460	8	2	10
OG0001461	10	0	10
OG0001462	6	4	10
OG0001463	10	0	10
OG0001464	10	0	10
OG0001465	10	0	10
OG0001466	10	0	10
OG0001467	10	0	10
OG0001468	10	0	10
OG0001469	2	8	10
OG0001470	10	0	10
OG0001471	9	1	10
OG0001472	8	2	10
OG0001473	10	0	10
OG0001474	10	0	10
OG0001475	10	0	10
OG0001476	10	0	10
OG0001477	10	0	10
OG0001478	10	0	10
OG0001479	10	0	10
OG0001480	10	0	10
OG0001481	10	0	10
OG0001482	2	8	10
OG0001483	2	8	10
OG0001484	9	1	10
OG0001485	10	0	10
OG0001486	2	8	10
OG0001487	10	0	10
OG0001488	8	2	10
OG0001489	10	0	10
OG0001490	10	0	10
OG0001491	10	0	10
OG0001492	10	0	10
OG0001493	10	0	10
OG0001494	10	0	10
OG0001495	10	0	10
OG0001496	9	1	10
OG0001497	10	0	10
OG0001498	10	0	10
OG0001499	10	0	10
OG0001500	10	0	10
OG0001501	1	9	10
OG0001502	10	0	10
OG0001503	10	0	10
OG0001504	1	9	10
OG0001505	1	9	10
OG0001506	10	0	10
OG0001507	10	0	10
OG0001508	10	0	10
OG0001509	10	0	10
OG0001510	10	0	10
OG0001511	10	0	10
OG0001512	10	0	10
OG0001513	9	1	10
OG0001514	1	9	10
OG0001515	1	9	10
OG0001516	1	9	10
OG0001517	10	0	10
OG0001518	10	0	10
OG0001519	1	9	10
OG0001520	1	9	10
OG0001521	1	9	10
OG0001522	1	9	10
OG0001523	1	9	10
OG0001524	1	9	10
OG0001525	1	9	10
OG0001526	1	9	10
OG0001527	1	9	10
OG0001528	1	9	10
OG0001529	1	9	10
OG0001530	1	9	10
OG0001531	1	9	10
OG0001532	2	8	10
OG0001533	1	9	10
OG0001534	1	9	10
OG0001535	1	9	10
OG0001536	1	9	10
OG0001537	0	10	10
OG0001538	0	10	10
OG0001539	0	10	10
OG0001540	0	10	10
OG0001541	0	10	10
OG0001542	0	10	10
OG0001543	0	10	10
OG0001544	0	10	10
OG0001545	0	10	10
OG0001546	0	10	10
OG0001547	0	10	10
OG0001548	0	10	10
OG0001549	0	10	10
OG0001550	0	10	10
OG0001551	0	10	10
OG0001552	0	10	10
OG0001553	0	10	10
OG0001554	0	10	10
OG0001555	0	10	10
OG0001556	0	10	10
OG0001557	0	10	10
OG0001558	0	10	10
OG0001559	0	10	10
OG0001560	0	10	10
OG0001561	0	10	10
OG0001562	0	10	10
OG0001563	0	10	10
OG0001564	0	10	10
OG0001565	0	10	10
OG0001566	0	10	10
OG0001567	0	10	10
OG0001568	0	10	10
OG0001569	0	10	10
OG0001570	0	10	10
OG0001571	0	10	10
OG0001572	0	10	10
OG0001573	0	10	10
OG0001574	0	10	10
OG0001575	0	10	10
OG0001576	0	10	10
OG0001577	0	10	10
OG0001578	0	10	10
OG0001579	0	10	10
OG0001580	0	10	10
OG0001581	0	10	10
OG0001582	0	10	10
OG0001583	0	10	10
OG0001584	0	10	10
OG0001585	0	10	10
OG0001586	0	10	10
OG0001587	0	10	10
OG0001588	0	10	10
OG0001589	0	10	10
OG0001590	0	10	10
OG0001591	0	10	10
OG0001592	0	10	10
OG0001593	0	10	10
OG0001594	0	10	10
OG0001595	9	0	9
OG0001596	9	0	9
OG0001597	9	0	9
OG0001598	9	0	9
OG0001599	9	0	9
OG0001600	2	7	9
OG0001601	9	0	9
OG0001602	8	1	9
OG0001603	5	4	9
OG0001604	8	1	9
OG0001605	1	8	9
OG0001606	8	1	9
OG0001607	9	0	9
OG0001608	7	2	9
OG0001609	7	2	9
OG0001610	9	0	9
OG0001611	9	0	9
OG0001612	1	8	9
OG0001613	9	0	9
OG0001614	1	8	9
OG0001615	4	5	9
OG0001616	5	4	9
OG0001617	1	8	9
OG0001618	9	0	9
OG0001619	9	0	9
OG0001620	9	0	9
OG0001621	7	2	9
OG0001622	2	7	9
OG0001623	2	7	9
OG0001624	9	0	9
OG0001625	2	7	9
OG0001626	9	0	9
OG0001627	9	0	9
OG0001628	9	0	9
OG0001629	8	1	9
OG0001630	9	0	9
OG0001631	9	0	9
OG0001632	9	0	9
OG0001633	9	0	9
OG0001634	9	0	9
OG0001635	9	0	9
OG0001636	8	1	9
OG0001637	8	1	9
OG0001638	9	0	9
OG0001639	9	0	9
OG0001640	9	0	9
OG0001641	1	8	9
OG0001642	9	0	9
OG0001643	9	0	9
OG0001644	1	8	9
OG0001645	2	7	9
OG0001646	9	0	9
OG0001647	9	0	9
OG0001648	9	0	9
OG0001649	8	1	9
OG0001650	7	2	9
OG0001651	9	0	9
OG0001652	9	0	9
OG0001653	9	0	9
OG0001654	9	0	9
OG0001655	8	1	9
OG0001656	9	0	9
OG0001657	9	0	9
OG0001658	9	0	9
OG0001659	9	0	9
OG0001660	9	0	9
OG0001661	9	0	9
OG0001662	8	1	9
OG0001663	9	0	9
OG0001664	9	0	9
OG0001665	9	0	9
OG0001666	4	5	9
OG0001667	7	2	9
OG0001668	8	1	9
OG0001669	9	0	9
OG0001670	8	1	9
OG0001671	1	8	9
OG0001672	9	0	9
OG0001673	1	8	9
OG0001674	8	1	9
OG0001675	3	6	9
OG0001676	7	2	9
OG0001677	9	0	9
OG0001678	9	0	9
OG0001679	8	1	9
OG0001680	7	2	9
OG0001681	8	1	9
OG0001682	8	1	9
OG0001683	9	0	9
OG0001684	3	6	9
OG0001685	9	0	9
OG0001686	1	8	9
OG0001687	9	0	9
OG0001688	7	2	9
OG0001689	3	6	9
OG0001690	9	0	9
OG0001691	9	0	9
OG0001692	9	0	9
OG0001693	9	0	9
OG0001694	9	0	9
OG0001695	9	0	9
OG0001696	9	0	9
OG0001697	9	0	9
OG0001698	2	7	9
OG0001699	9	0	9
OG0001700	9	0	9
OG0001701	9	0	9
OG0001702	9	0	9
OG0001703	9	0	9
OG0001704	7	2	9
OG0001705	9	0	9
OG0001706	9	0	9
OG0001707	9	0	9
OG0001708	9	0	9
OG0001709	9	0	9
OG0001710	9	0	9
OG0001711	8	1	9
OG0001712	1	8	9
OG0001713	9	0	9
OG0001714	6	3	9
OG0001715	8	1	9
OG0001716	8	1	9
OG0001717	8	1	9
OG0001718	9	0	9
OG0001719	8	1	9
OG0001720	9	0	9
OG0001721	9	0	9
OG0001722	9	0	9
OG0001723	9	0	9
OG0001724	9	0	9
OG0001725	9	0	9
OG0001726	9	0	9
OG0001727	9	0	9
OG0001728	2	7	9
OG0001729	9	0	9
OG0001730	9	0	9
OG0001731	8	1	9
OG0001732	2	7	9
OG0001733	9	0	9
OG0001734	9	0	9
OG0001735	9	0	9
OG0001736	9	0	9
OG0001737	8	1	9
OG0001738	7	2	9
OG0001739	9	0	9
OG0001740	9	0	9
OG0001741	1	8	9
OG0001742	4	5	9
OG0001743	7	2	9
OG0001744	9	0	9
OG0001745	9	0	9
OG0001746	9	0	9
OG0001747	8	1	9
OG0001748	9	0	9
OG0001749	9	0	9
OG0001750	9	0	9
OG0001751	9	0	9
OG0001752	9	0	9
OG0001753	9	0	9
OG0001754	9	0	9
OG0001755	9	0	9
OG0001756	9	0	9
OG0001757	1	8	9
OG0001758	9	0	9
OG0001759	1	8	9
OG0001760	1	8	9
OG0001761	9	0	9
OG0001762	1	8	9
OG0001763	9	0	9
OG0001764	9	0	9
OG0001765	5	4	9
OG0001766	1	8	9
OG0001767	1	8	9
OG0001768	1	8	9
OG0001769	2	7	9
OG0001770	1	8	9
OG0001771	2	7	9
OG0001772	9	0	9
OG0001773	9	0	9
OG0001774	9	0	9
OG0001775	9	0	9
OG0001776	1	8	9
OG0001777	2	7	9
OG0001778	1	8	9
OG0001779	2	7	9
OG0001780	2	7	9
OG0001781	7	2	9
OG0001782	6	3	9
OG0001783	9	0	9
OG0001784	9	0	9
OG0001785	1	8	9
OG0001786	8	1	9
OG0001787	2	7	9
OG0001788	9	0	9
OG0001789	8	1	9
OG0001790	1	8	9
OG0001791	1	8	9
OG0001792	1	8	9
OG0001793	2	7	9
OG0001794	3	6	9
OG0001795	1	8	9
OG0001796	2	7	9
OG0001797	4	5	9
OG0001798	1	8	9
OG0001799	1	8	9
OG0001800	1	8	9
OG0001801	1	8	9
OG0001802	1	8	9
OG0001803	1	8	9
OG0001804	1	8	9
OG0001805	1	8	9
OG0001806	1	8	9
OG0001807	9	0	9
OG0001808	8	1	9
OG0001809	1	8	9
OG0001810	1	8	9
OG0001811	1	8	9
OG0001812	1	8	9
OG0001813	1	8	9
OG0001814	1	8	9
OG0001815	1	8	9
OG0001816	6	3	9
OG0001817	1	8	9
OG0001818	1	8	9
OG0001819	1	8	9
OG0001820	9	0	9
OG0001821	1	8	9
OG0001822	1	8	9
OG0001823	1	8	9
OG0001824	1	8	9
OG0001825	1	8	9
OG0001826	2	7	9
OG0001827	1	8	9
OG0001828	1	8	9
OG0001829	1	8	9
OG0001830	1	8	9
OG0001831	0	9	9
OG0001832	0	9	9
OG0001833	0	9	9
OG0001834	0	9	9
OG0001835	0	9	9
OG0001836	0	9	9
OG0001837	0	9	9
OG0001838	0	9	9
OG0001839	0	9	9
OG0001840	0	9	9
OG0001841	0	9	9
OG0001842	0	9	9
OG0001843	0	9	9
OG0001844	0	9	9
OG0001845	0	9	9
OG0001846	0	9	9
OG0001847	0	9	9
OG0001848	0	9	9
OG0001849	0	9	9
OG0001850	0	9	9
OG0001851	0	9	9
OG0001852	0	9	9
OG0001853	0	9	9
OG0001854	0	9	9
OG0001855	0	9	9
OG0001856	0	9	9
OG0001857	0	9	9
OG0001858	0	9	9
OG0001859	0	9	9
OG0001860	0	9	9
OG0001861	0	9	9
OG0001862	0	9	9
OG0001863	0	9	9
OG0001864	0	9	9
OG0001865	0	9	9
OG0001866	0	9	9
OG0001867	0	9	9
OG0001868	0	9	9
OG0001869	0	9	9
OG0001870	0	9	9
OG0001871	0	9	9
OG0001872	0	9	9
OG0001873	0	9	9
OG0001874	0	9	9
OG0001875	0	9	9
OG0001876	0	9	9
OG0001877	0	9	9
OG0001878	0	9	9
OG0001879	0	9	9
OG0001880	0	9	9
OG0001881	0	9	9
OG0001882	0	9	9
OG0001883	0	9	9
OG0001884	0	9	9
OG0001885	0	9	9
OG0001886	0	9	9
OG0001887	0	9	9
OG0001888	0	9	9
OG0001889	0	9	9
OG0001890	0	9	9
OG0001891	0	9	9
OG0001892	0	9	9
OG0001893	0	9	9
OG0001894	0	9	9
OG0001895	0	9	9
OG0001896	0	9	9
OG0001897	0	9	9
OG0001898	0	9	9
OG0001899	0	9	9
OG0001900	8	0	8
OG0001901	8	0	8
OG0001902	1	7	8
OG0001903	5	3	8
OG0001904	8	0	8
OG0001905	8	0	8
OG0001906	7	1	8
OG0001907	8	0	8
OG0001908	5	3	8
OG0001909	3	5	8
OG0001910	8	0	8
OG0001911	8	0	8
OG0001912	1	7	8
OG0001913	8	0	8
OG0001914	8	0	8
OG0001915	1	7	8
OG0001916	8	0	8
OG0001917	8	0	8
OG0001918	7	1	8
OG0001919	7	1	8
OG0001920	1	7	8
OG0001921	8	0	8
OG0001922	8	0	8
OG0001923	8	0	8
OG0001924	8	0	8
OG0001925	7	1	8
OG0001926	8	0	8
OG0001927	2	6	8
OG0001928	3	5	8
OG0001929	6	2	8
OG0001930	7	1	8
OG0001931	6	2	8
OG0001932	2	6	8
OG0001933	8	0	8
OG0001934	7	1	8
OG0001935	6	2	8
OG0001936	7	1	8
OG0001937	3	5	8
OG0001938	7	1	8
OG0001939	7	1	8
OG0001940	8	0	8
OG0001941	5	3	8
OG0001942	2	6	8
OG0001943	8	0	8
OG0001944	1	7	8
OG0001945	8	0	8
OG0001946	8	0	8
OG0001947	8	0	8
OG0001948	6	2	8
OG0001949	8	0	8
OG0001950	1	7	8
OG0001951	8	0	8
OG0001952	8	0	8
OG0001953	8	0	8
OG0001954	5	3	8
OG0001955	7	1	8
OG0001956	8	0	8
OG0001957	8	0	8
OG0001958	2	6	8
OG0001959	2	6	8
OG0001960	8	0	8
OG0001961	8	0	8
OG0001962	8	0	8
OG0001963	1	7	8
OG0001964	8	0	8
OG0001965	5	3	8
OG0001966	8	0	8
OG0001967	1	7	8
OG0001968	3	5	8
OG0001969	7	1	8
OG0001970	8	0	8
OG0001971	3	5	8
OG0001972	1	7	8
OG0001973	7	1	8
OG0001974	7	1	8
OG0001975	3	5	8
OG0001976	8	0	8
OG0001977	8	0	8
OG0001978	1	7	8
OG0001979	8	0	8
OG0001980	8	0	8
OG0001981	8	0	8
OG0001982	8	0	8
OG0001983	6	2	8
OG0001984	7	1	8
OG0001985	8	0	8
OG0001986	1	7	8
OG0001987	8	0	8
OG0001988	7	1	8
OG0001989	8	0	8
OG0001990	8	0	8
OG0001991	1	7	8
OG0001992	8	0	8
OG0001993	1	7	8
OG0001994	7	1	8
OG0001995	8	0	8
OG0001996	8	0	8
OG0001997	8	0	8
OG0001998	8	0	8
OG0001999	8	0	8
OG0002000	2	6	8
OG0002001	4	4	8
OG0002002	4	4	8
OG0002003	8	0	8
OG0002004	8	0	8
OG0002005	1	7	8
OG0002006	8	0	8
OG0002007	8	0	8
OG0002008	3	5	8
OG0002009	1	7	8
OG0002010	7	1	8
OG0002011	8	0	8
OG0002012	6	2	8
OG0002013	7	1	8
OG0002014	1	7	8
OG0002015	1	7	8
OG0002016	8	0	8
OG0002017	7	1	8
OG0002018	8	0	8
OG0002019	2	6	8
OG0002020	6	2	8
OG0002021	1	7	8
OG0002022	6	2	8
OG0002023	6	2	8
OG0002024	8	0	8
OG0002025	1	7	8
OG0002026	8	0	8
OG0002027	8	0	8
OG0002028	8	0	8
OG0002029	7	1	8
OG0002030	8	0	8
OG0002031	5	3	8
OG0002032	7	1	8
OG0002033	8	0	8
OG0002034	7	1	8
OG0002035	8	0	8
OG0002036	8	0	8
OG0002037	7	1	8
OG0002038	8	0	8
OG0002039	8	0	8
OG0002040	8	0	8
OG0002041	8	0	8
OG0002042	2	6	8
OG0002043	8	0	8
OG0002044	8	0	8
OG0002045	7	1	8
OG0002046	8	0	8
OG0002047	8	0	8
OG0002048	8	0	8
OG0002049	5	3	8
OG0002050	8	0	8
OG0002051	8	0	8
OG0002052	8	0	8
OG0002053	8	0	8
OG0002054	8	0	8
OG0002055	8	0	8
OG0002056	8	0	8
OG0002057	6	2	8
OG0002058	8	0	8
OG0002059	8	0	8
OG0002060	8	0	8
OG0002061	8	0	8
OG0002062	8	0	8
OG0002063	8	0	8
OG0002064	8	0	8
OG0002065	8	0	8
OG0002066	2	6	8
OG0002067	2	6	8
OG0002068	8	0	8
OG0002069	8	0	8
OG0002070	2	6	8
OG0002071	8	0	8
OG0002072	8	0	8
OG0002073	8	0	8
OG0002074	8	0	8
OG0002075	8	0	8
OG0002076	8	0	8
OG0002077	7	1	8
OG0002078	8	0	8
OG0002079	8	0	8
OG0002080	7	1	8
OG0002081	8	0	8
OG0002082	8	0	8
OG0002083	8	0	8
OG0002084	8	0	8
OG0002085	8	0	8
OG0002086	5	3	8
OG0002087	8	0	8
OG0002088	3	5	8
OG0002089	8	0	8
OG0002090	7	1	8
OG0002091	8	0	8
OG0002092	8	0	8
OG0002093	8	0	8
OG0002094	8	0	8
OG0002095	8	0	8
OG0002096	8	0	8
OG0002097	8	0	8
OG0002098	8	0	8
OG0002099	8	0	8
OG0002100	8	0	8
OG0002101	7	1	8
OG0002102	7	1	8
OG0002103	8	0	8
OG0002104	2	6	8
OG0002105	8	0	8
OG0002106	2	6	8
OG0002107	4	4	8
OG0002108	7	1	8
OG0002109	2	6	8
OG0002110	2	6	8
OG0002111	8	0	8
OG0002112	2	6	8
OG0002113	6	2	8
OG0002114	8	0	8
OG0002115	8	0	8
OG0002116	8	0	8
OG0002117	8	0	8
OG0002118	8	0	8
OG0002119	7	1	8
OG0002120	8	0	8
OG0002121	8	0	8
OG0002122	7	1	8
OG0002123	8	0	8
OG0002124	8	0	8
OG0002125	8	0	8
OG0002126	2	6	8
OG0002127	2	6	8
OG0002128	5	3	8
OG0002129	8	0	8
OG0002130	7	1	8
OG0002131	7	1	8
OG0002132	8	0	8
OG0002133	8	0	8
OG0002134	8	0	8
OG0002135	8	0	8
OG0002136	6	2	8
OG0002137	8	0	8
OG0002138	8	0	8
OG0002139	8	0	8
OG0002140	8	0	8
OG0002141	7	1	8
OG0002142	8	0	8
OG0002143	8	0	8
OG0002144	8	0	8
OG0002145	2	6	8
OG0002146	1	7	8
OG0002147	2	6	8
OG0002148	8	0	8
OG0002149	8	0	8
OG0002150	1	7	8
OG0002151	8	0	8
OG0002152	2	6	8
OG0002153	1	7	8
OG0002154	2	6	8
OG0002155	1	7	8
OG0002156	8	0	8
OG0002157	8	0	8
OG0002158	7	1	8
OG0002159	8	0	8
OG0002160	1	7	8
OG0002161	6	2	8
OG0002162	8	0	8
OG0002163	1	7	8
OG0002164	2	6	8
OG0002165	8	0	8
OG0002166	8	0	8
OG0002167	7	1	8
OG0002168	1	7	8
OG0002169	8	0	8
OG0002170	1	7	8
OG0002171	1	7	8
OG0002172	8	0	8
OG0002173	8	0	8
OG0002174	1	7	8
OG0002175	1	7	8
OG0002176	6	2	8
OG0002177	8	0	8
OG0002178	8	0	8
OG0002179	3	5	8
OG0002180	7	1	8
OG0002181	8	0	8
OG0002182	7	1	8
OG0002183	8	0	8
OG0002184	4	4	8
OG0002185	3	5	8
OG0002186	2	6	8
OG0002187	2	6	8
OG0002188	1	7	8
OG0002189	1	7	8
OG0002190	2	6	8
OG0002191	1	7	8
OG0002192	8	0	8
OG0002193	1	7	8
OG0002194	1	7	8
OG0002195	1	7	8
OG0002196	8	0	8
OG0002197	1	7	8
OG0002198	8	0	8
OG0002199	1	7	8
OG0002200	1	7	8
OG0002201	2	6	8
OG0002202	1	7	8
OG0002203	1	7	8
OG0002204	8	0	8
OG0002205	8	0	8
OG0002206	2	6	8
OG0002207	2	6	8
OG0002208	1	7	8
OG0002209	1	7	8
OG0002210	4	4	8
OG0002211	1	7	8
OG0002212	1	7	8
OG0002213	1	7	8
OG0002214	1	7	8
OG0002215	1	7	8
OG0002216	8	0	8
OG0002217	8	0	8
OG0002218	2	6	8
OG0002219	1	7	8
OG0002220	1	7	8
OG0002221	2	6	8
OG0002222	8	0	8
OG0002223	1	7	8
OG0002224	2	6	8
OG0002225	1	7	8
OG0002226	1	7	8
OG0002227	1	7	8
OG0002228	6	2	8
OG0002229	1	7	8
OG0002230	7	1	8
OG0002231	1	7	8
OG0002232	8	0	8
OG0002233	2	6	8
OG0002234	1	7	8
OG0002235	1	7	8
OG0002236	2	6	8
OG0002237	1	7	8
OG0002238	1	7	8
OG0002239	2	6	8
OG0002240	1	7	8
OG0002241	1	7	8
OG0002242	1	7	8
OG0002243	1	7	8
OG0002244	4	4	8
OG0002245	1	7	8
OG0002246	1	7	8
OG0002247	1	7	8
OG0002248	1	7	8
OG0002249	1	7	8
OG0002250	3	5	8
OG0002251	1	7	8
OG0002252	1	7	8
OG0002253	1	7	8
OG0002254	1	7	8
OG0002255	2	6	8
OG0002256	1	7	8
OG0002257	2	6	8
OG0002258	1	7	8
OG0002259	2	6	8
OG0002260	1	7	8
OG0002261	1	7	8
OG0002262	1	7	8
OG0002263	1	7	8
OG0002264	1	7	8
OG0002265	3	5	8
OG0002266	1	7	8
OG0002267	1	7	8
OG0002268	2	6	8
OG0002269	1	7	8
OG0002270	1	7	8
OG0002271	0	8	8
OG0002272	0	8	8
OG0002273	0	8	8
OG0002274	0	8	8
OG0002275	0	8	8
OG0002276	0	8	8
OG0002277	0	8	8
OG0002278	0	8	8
OG0002279	0	8	8
OG0002280	0	8	8
OG0002281	0	8	8
OG0002282	0	8	8
OG0002283	0	8	8
OG0002284	0	8	8
OG0002285	0	8	8
OG0002286	0	8	8
OG0002287	0	8	8
OG0002288	0	8	8
OG0002289	0	8	8
OG0002290	0	8	8
OG0002291	0	8	8
OG0002292	0	8	8
OG0002293	0	8	8
OG0002294	0	8	8
OG0002295	0	8	8
OG0002296	0	8	8
OG0002297	0	8	8
OG0002298	0	8	8
OG0002299	0	8	8
OG0002300	0	8	8
OG0002301	0	8	8
OG0002302	0	8	8
OG0002303	0	8	8
OG0002304	0	8	8
OG0002305	0	8	8
OG0002306	0	8	8
OG0002307	0	8	8
OG0002308	0	8	8
OG0002309	0	8	8
OG0002310	0	8	8
OG0002311	0	8	8
OG0002312	0	8	8
OG0002313	0	8	8
OG0002314	0	8	8
OG0002315	0	8	8
OG0002316	0	8	8
OG0002317	0	8	8
OG0002318	0	8	8
OG0002319	0	8	8
